Tag_Full,Value_String,Timestamp,DataType,Value_Numeric,Reason_No_Data
CH-ML:DDGSbuilding.Percent.Balling,12.97000027,2023-07-20T13:00:00.000Z,Numeric,12.97000027,
CH-ML:DDGSbuilding.Percent.Balling,6.099999905,2023-07-20T20:30:00.000Z,Numeric,6.099999905,
CH-ML:DDGSbuilding.Percent.Balling,9.289999962,2023-07-21T11:00:00.000Z,Numeric,9.289999962,
CH-ML:DDGSbuilding.Percent.Balling,4.079999924,2023-07-21T20:00:00.000Z,Numeric,4.079999924,
CH-ML:DDGSbuilding.Percent.Balling,12.97999954,2023-07-22T08:00:00.000Z,Numeric,12.97999954,
CH-ML:DDGSbuilding.Percent.Balling,7.150000095,2023-07-23T07:00:00.000Z,Numeric,7.150000095,
CH-ML:DDGSbuilding.Percent.Balling,7.800000191,2023-07-23T21:00:00.000Z,Numeric,7.800000191,
CH-ML:DDGSbuilding.Percent.Balling,10.89999962,2023-07-24T08:45:00.000Z,Numeric,10.89999962,
CH-ML:DDGSbuilding.Percent.Balling,10,2023-07-24T19:00:00.000Z,Numeric,10.0,
CH-ML:DDGSbuilding.Percent.Balling,10,2023-07-25T19:00:00.000Z,Numeric,10.0,
CH-ML:DDGSbuilding.Percent.Balling,7.300000191,2023-07-26T08:45:00.000Z,Numeric,7.300000191,
CH-ML:DDGSbuilding.Percent.Balling,11,2023-07-26T20:00:00.000Z,Numeric,11.0,
CH-ML:DDGSbuilding.Percent.Balling,10.60000038,2023-07-27T19:00:00.000Z,Numeric,10.60000038,
CH-ML:DDGSbuilding.Percent.Balling,6.039999962,2023-07-28T10:00:00.000Z,Numeric,6.039999962,
CH-ML:DDGSbuilding.Percent.Balling,18.79999924,2023-07-28T20:30:00.000Z,Numeric,18.79999924,
CH-ML:DDGSbuilding.Percent.Balling,6.139999866,2023-07-29T10:00:00.000Z,Numeric,6.139999866,
CH-ML:DDGSbuilding.Percent.Balling,5.400000095,2023-07-29T20:00:00.000Z,Numeric,5.400000095,
CH-ML:DDGSbuilding.Percent.Balling,24.03000069,2023-07-30T10:00:00.000Z,Numeric,24.03000069,
CH-ML:DDGSbuilding.Percent.Balling,7.099999905,2023-07-30T20:30:00.000Z,Numeric,7.099999905,
CH-ML:DDGSbuilding.Percent.Balling,6.5,2023-07-31T07:00:00.000Z,Numeric,6.5,
CH-ML:DDGSbuilding.Percent.Balling,17.82999992,2023-07-31T20:00:00.000Z,Numeric,17.82999992,
CH-ML:DDGSbuilding.Percent.Balling,12.60000038,2023-08-01T07:00:00.000Z,Numeric,12.60000038,
CH-ML:DDGSbuilding.Percent.Balling,9.819999695,2023-08-01T20:00:00.000Z,Numeric,9.819999695,
CH-ML:DDGSbuilding.Percent.Balling,10.11999989,2023-08-02T07:00:00.000Z,Numeric,10.11999989,
CH-ML:DDGSbuilding.Percent.Balling,13,2023-08-02T13:00:00.000Z,Numeric,13.0,
CH-ML:DDGSbuilding.Percent.Balling,7.559999943,2023-08-02T20:00:00.000Z,Numeric,7.559999943,
CH-ML:DDGSbuilding.Percent.Balling,10.5,2023-08-03T08:15:00.000Z,Numeric,10.5,
CH-ML:DDGSbuilding.Percent.Balling,9.800000191,2023-08-04T08:45:00.000Z,Numeric,9.800000191,
CH-ML:DDGSbuilding.Percent.Balling,8.800000191,2023-08-04T19:00:00.000Z,Numeric,8.800000191,
CH-ML:DDGSbuilding.Percent.Balling,15,2023-08-05T08:30:00.000Z,Numeric,15.0,
CH-ML:DDGSbuilding.Percent.Balling,10.19999981,2023-08-05T19:00:00.000Z,Numeric,10.19999981,
CH-ML:DDGSbuilding.Percent.Balling,15,2023-08-06T08:30:00.000Z,Numeric,15.0,
CH-ML:DDGSbuilding.Percent.Balling,11.75,2023-08-07T21:00:00.000Z,Numeric,11.75,
CH-ML:DDGSbuilding.Percent.Balling,8.949999809,2023-08-08T08:00:00.000Z,Numeric,8.949999809,
CH-ML:DDGSbuilding.Percent.Balling,5.150000095,2023-08-09T07:00:00.000Z,Numeric,5.150000095,
CH-ML:DDGSbuilding.Percent.Balling,7.710000038,2023-08-09T20:00:00.000Z,Numeric,7.710000038,
CH-ML:DDGSbuilding.Percent.Balling,9,2023-08-10T07:00:00.000Z,Numeric,9.0,
CH-ML:DDGSbuilding.Percent.Balling,13,2023-08-12T11:00:00.000Z,Numeric,13.0,
CH-ML:DDGSbuilding.Percent.Balling,9.800000191,2023-08-13T07:00:00.000Z,Numeric,9.800000191,
CH-ML:DDGSbuilding.Percent.Balling,8.869999886,2023-08-14T16:00:00.000Z,Numeric,8.869999886,
CH-ML:DDGSbuilding.Percent.Balling,12.89999962,2023-08-14T20:30:00.000Z,Numeric,12.89999962,
CH-ML:DDGSbuilding.Percent.Balling,24.87999916,2023-08-15T10:00:00.000Z,Numeric,24.87999916,
CH-ML:DDGSbuilding.Percent.Balling,5.199999809,2023-08-15T20:15:00.000Z,Numeric,5.199999809,
CH-ML:DDGSbuilding.Percent.Balling,5.519999981,2023-08-16T10:00:00.000Z,Numeric,5.519999981,
CH-ML:DDGSbuilding.Percent.Balling,5.800000191,2023-08-16T20:15:00.000Z,Numeric,5.800000191,
CH-ML:DDGSbuilding.Percent.Balling,5.409999847,2023-08-17T09:00:00.000Z,Numeric,5.409999847,
CH-ML:DDGSbuilding.Percent.Balling,12.64000034,2023-08-19T07:00:00.000Z,Numeric,12.64000034,
CH-ML:DDGSbuilding.Percent.Balling,6,2023-08-20T08:00:00.000Z,Numeric,6.0,
CH-ML:DDGSbuilding.Percent.Balling,5.699999809,2023-08-21T08:30:00.000Z,Numeric,5.699999809,
CH-ML:DDGSbuilding.Percent.Balling,4.099999905,2023-08-21T19:00:00.000Z,Numeric,4.099999905,
CH-ML:DDGSbuilding.Percent.Balling,3.299999952,2023-08-22T08:30:00.000Z,Numeric,3.299999952,
CH-ML:DDGSbuilding.Percent.Balling,8.329999924,2023-08-22T21:00:00.000Z,Numeric,8.329999924,
CH-ML:DDGSbuilding.Percent.Balling,9.300000191,2023-08-23T20:00:00.000Z,Numeric,9.300000191,
CH-ML:DDGSbuilding.Percent.Balling,2,2023-08-24T19:00:00.000Z,Numeric,2.0,
CH-ML:DDGSbuilding.Percent.Balling,1.350000024,2023-08-25T09:00:00.000Z,Numeric,1.350000024,
CH-ML:DDGSbuilding.Percent.Balling,9.5,2023-08-25T20:00:00.000Z,Numeric,9.5,
CH-ML:DDGSbuilding.Percent.Balling,10.93000031,2023-08-26T10:00:00.000Z,Numeric,10.93000031,
CH-ML:DDGSbuilding.Percent.Balling,8.699999809,2023-08-26T20:15:00.000Z,Numeric,8.699999809,
CH-ML:DDGSbuilding.Percent.Balling,7,2023-08-27T10:00:00.000Z,Numeric,7.0,
CH-ML:DDGSbuilding.Percent.Balling,7.5,2023-08-27T20:30:00.000Z,Numeric,7.5,
CH-ML:DDGSbuilding.Percent.Balling,9.199999809,2023-08-28T07:00:00.000Z,Numeric,9.199999809,
CH-ML:DDGSbuilding.Percent.Balling,1.99000001,2023-08-28T18:30:00.000Z,Numeric,1.99000001,
CH-ML:DDGSbuilding.Percent.Balling,4,2023-08-29T10:00:00.000Z,Numeric,4.0,
CH-ML:DDGSbuilding.Percent.Balling,2.400000095,2023-08-29T20:15:00.000Z,Numeric,2.400000095,
CH-ML:DDGSbuilding.Percent.Balling,3.289999962,2023-08-30T20:00:00.000Z,Numeric,3.289999962,
CH-ML:DDGSbuilding.Percent.Balling,8,2023-08-31T17:00:00.000Z,Numeric,8.0,
CH-ML:DDGSbuilding.Percent.Balling,6.21999979,2023-08-31T21:00:00.000Z,Numeric,6.21999979,
CH-ML:DDGSbuilding.Percent.Balling,7.199999809,2023-09-01T08:30:00.000Z,Numeric,7.199999809,
CH-ML:DDGSbuilding.Percent.Balling,8.630000114,2023-09-01T20:00:00.000Z,Numeric,8.630000114,
CH-ML:DDGSbuilding.Percent.Balling,17.29999924,2023-09-02T08:30:00.000Z,Numeric,17.29999924,
CH-ML:DDGSbuilding.Percent.Balling,6.699999809,2023-09-02T19:00:00.000Z,Numeric,6.699999809,
CH-ML:DDGSbuilding.Percent.Balling,19.60000038,2023-09-03T08:30:00.000Z,Numeric,19.60000038,
CH-ML:DDGSbuilding.Percent.Balling,6.769999981,2023-09-04T08:00:00.000Z,Numeric,6.769999981,
CH-ML:DDGSbuilding.Percent.Balling,11.10000038,2023-09-04T20:00:00.000Z,Numeric,11.10000038,
CH-ML:DDGSbuilding.Percent.Balling,8.960000038,2023-09-05T08:00:00.000Z,Numeric,8.960000038,
CH-ML:DDGSbuilding.Percent.Balling,8.649999619,2023-09-05T21:00:00.000Z,Numeric,8.649999619,
CH-ML:DDGSbuilding.Percent.Balling,6.230000019,2023-09-06T21:00:00.000Z,Numeric,6.230000019,
CH-ML:DDGSbuilding.Percent.Balling,10.51000023,2023-09-07T21:00:00.000Z,Numeric,10.51000023,
CH-ML:DDGSbuilding.Percent.Balling,11.19999981,2023-09-08T07:00:00.000Z,Numeric,11.19999981,
CH-ML:DDGSbuilding.Percent.Balling,13.57999992,2023-09-08T20:00:00.000Z,Numeric,13.57999992,
CH-ML:DDGSbuilding.Percent.Balling,9.800000191,2023-09-09T07:00:00.000Z,Numeric,9.800000191,
CH-ML:DDGSbuilding.Percent.Balling,5.429999828,2023-09-09T20:00:00.000Z,Numeric,5.429999828,
CH-ML:DDGSbuilding.Percent.Balling,12,2023-09-10T13:00:00.000Z,Numeric,12.0,
CH-ML:DDGSbuilding.Percent.Balling,8.399999619,2023-09-11T20:30:00.000Z,Numeric,8.399999619,
CH-ML:DDGSbuilding.Percent.Balling,8.479999542,2023-09-12T09:00:00.000Z,Numeric,8.479999542,
CH-ML:DDGSbuilding.Percent.Balling,14.10000038,2023-09-12T20:30:00.000Z,Numeric,14.10000038,
CH-ML:DDGSbuilding.Percent.Balling,5.300000191,2023-09-13T20:15:00.000Z,Numeric,5.300000191,
CH-ML:DDGSbuilding.Percent.Balling,5.5,2023-09-14T20:15:00.000Z,Numeric,5.5,
CH-ML:DDGSbuilding.Percent.Balling,5.420000076,2023-09-15T08:00:00.000Z,Numeric,5.420000076,
CH-ML:DDGSbuilding.Percent.Balling,6.570000172,2023-09-15T21:00:00.000Z,Numeric,6.570000172,
CH-ML:DDGSbuilding.Percent.Balling,7.880000114,2023-09-16T07:00:00.000Z,Numeric,7.880000114,
CH-ML:DDGSbuilding.Percent.Balling,7.579999924,2023-09-16T20:00:00.000Z,Numeric,7.579999924,
CH-ML:DDGSbuilding.Percent.Balling,16.61000061,2023-09-17T08:00:00.000Z,Numeric,16.61000061,
CH-ML:DDGSbuilding.Percent.Balling,3.720000029,2023-09-17T21:00:00.000Z,Numeric,3.720000029,
CH-ML:DDGSbuilding.Percent.Balling,7,2023-09-18T08:30:00.000Z,Numeric,7.0,
CH-ML:DDGSbuilding.Percent.Balling,10.19999981,2023-09-18T19:00:00.000Z,Numeric,10.19999981,
CH-ML:DDGSbuilding.Percent.Balling,8.300000191,2023-09-19T08:30:00.000Z,Numeric,8.300000191,
CH-ML:DDGSbuilding.Percent.Balling,6,2023-09-19T22:00:00.000Z,Numeric,6.0,
CH-ML:DDGSbuilding.Percent.Balling,5.5,2023-09-20T08:30:00.000Z,Numeric,5.5,
CH-ML:DDGSbuilding.Percent.Balling,7.199999809,2023-09-20T22:00:00.000Z,Numeric,7.199999809,
CH-ML:DDGSbuilding.Percent.Balling,8,2023-09-22T02:00:00.000Z,Numeric,8.0,
CH-ML:DDGSbuilding.Percent.Balling,8.329999924,2023-09-22T09:00:00.000Z,Numeric,8.329999924,
CH-ML:DDGSbuilding.Percent.Balling,8.699999809,2023-09-22T20:30:00.000Z,Numeric,8.699999809,
CH-ML:DDGSbuilding.Percent.Balling,8.899999619,2023-09-23T20:30:00.000Z,Numeric,8.899999619,
CH-ML:DDGSbuilding.Percent.Balling,9.289999962,2023-09-24T09:00:00.000Z,Numeric,9.289999962,
CH-ML:DDGSbuilding.Percent.Balling,8.699999809,2023-09-24T20:15:00.000Z,Numeric,8.699999809,
CH-ML:DDGSbuilding.Percent.Balling,6.400000095,2023-09-25T07:00:00.000Z,Numeric,6.400000095,
CH-ML:DDGSbuilding.Percent.Balling,18.26000023,2023-09-25T20:00:00.000Z,Numeric,18.26000023,
CH-ML:DDGSbuilding.Percent.Balling,7.550000191,2023-09-26T19:00:00.000Z,Numeric,7.550000191,
CH-ML:DDGSbuilding.Percent.Balling,7.849999905,2023-09-27T07:00:00.000Z,Numeric,7.849999905,
CH-ML:DDGSbuilding.Percent.Balling,8.399999619,2023-09-28T08:15:00.000Z,Numeric,8.399999619,
CH-ML:DDGSbuilding.Percent.Balling,7.559999943,2023-09-28T20:00:00.000Z,Numeric,7.559999943,
CH-ML:DDGSbuilding.Percent.Balling,8.100000381,2023-09-29T08:30:00.000Z,Numeric,8.100000381,
CH-ML:DDGSbuilding.Percent.Balling,7.699999809,2023-09-30T02:00:00.000Z,Numeric,7.699999809,
CH-ML:DDGSbuilding.Percent.Balling,6,2023-09-30T19:00:00.000Z,Numeric,6.0,
CH-ML:DDGSbuilding.Percent.Balling,19.89999962,2023-10-01T08:15:00.000Z,Numeric,19.89999962,
CH-ML:DDGSbuilding.Percent.Balling,10.5,2023-10-01T19:00:00.000Z,Numeric,10.5,
CH-ML:DDGSbuilding.Percent.Balling,5.900000095,2023-10-02T20:00:00.000Z,Numeric,5.900000095,
CH-ML:DDGSbuilding.Percent.Balling,7.880000114,2023-10-03T08:00:00.000Z,Numeric,7.880000114,
CH-ML:DDGSbuilding.Percent.Balling,17.39999962,2023-10-04T08:00:00.000Z,Numeric,17.39999962,
CH-ML:DDGSbuilding.Percent.Balling,8.399999619,2023-10-05T07:00:00.000Z,Numeric,8.399999619,
CH-ML:DDGSbuilding.Percent.Balling,12.72999954,2023-10-05T21:00:00.000Z,Numeric,12.72999954,
CH-ML:DDGSbuilding.Percent.Balling,4.400000095,2023-10-06T07:00:00.000Z,Numeric,4.400000095,
CH-ML:DDGSbuilding.Percent.Balling,6.150000095,2023-10-06T20:00:00.000Z,Numeric,6.150000095,
CH-ML:DDGSbuilding.Percent.Balling,9,2023-10-07T07:00:00.000Z,Numeric,9.0,
CH-ML:DDGSbuilding.Percent.Balling,2.730000019,2023-10-07T20:00:00.000Z,Numeric,2.730000019,
CH-ML:DDGSbuilding.Percent.Balling,13.5,2023-10-08T07:00:00.000Z,Numeric,13.5,
CH-ML:DDGSbuilding.Percent.Balling,7.349999905,2023-10-08T19:00:00.000Z,Numeric,7.349999905,
CH-ML:DDGSbuilding.Percent.Balling,13.26000023,2023-10-09T09:00:00.000Z,Numeric,13.26000023,
CH-ML:DDGSbuilding.Percent.Balling,10.31000042,2023-10-10T08:00:00.000Z,Numeric,10.31000042,
CH-ML:DDGSbuilding.Percent.Balling,10.39999962,2023-10-10T20:00:00.000Z,Numeric,10.39999962,
CH-ML:DDGSbuilding.Percent.Balling,10.39999962,2023-10-10T20:30:00.000Z,Numeric,10.39999962,
CH-ML:DDGSbuilding.Percent.Balling,13.89999962,2023-10-11T20:00:00.000Z,Numeric,13.89999962,
CH-ML:DDGSbuilding.Percent.Balling,7.380000114,2023-10-12T08:00:00.000Z,Numeric,7.380000114,
CH-ML:DDGSbuilding.Percent.Balling,9.550000191,2023-10-26T20:00:00.000Z,Numeric,9.550000191,
CH-ML:DDGSbuilding.Percent.Balling,8.569999695,2023-10-27T07:00:00.000Z,Numeric,8.569999695,
CH-ML:DDGSbuilding.Percent.Balling,4.400000095,2023-10-27T19:00:00.000Z,Numeric,4.400000095,
CH-ML:DDGSbuilding.Percent.Balling,8.100000381,2023-10-28T08:30:00.000Z,Numeric,8.100000381,
CH-ML:DDGSbuilding.Percent.Balling,4.099999905,2023-10-28T19:00:00.000Z,Numeric,4.099999905,
CH-ML:DDGSbuilding.Percent.Balling,5.699999809,2023-10-29T08:30:00.000Z,Numeric,5.699999809,
CH-ML:DDGSbuilding.Percent.Balling,3.599999905,2023-10-29T19:00:00.000Z,Numeric,3.599999905,
CH-ML:DDGSbuilding.Percent.Balling,8.5,2023-10-30T08:00:00.000Z,Numeric,8.5,
CH-ML:DDGSbuilding.Percent.Balling,10.77000046,2023-10-30T21:00:00.000Z,Numeric,10.77000046,
CH-ML:DDGSbuilding.Percent.Balling,3.940000057,2023-11-01T09:00:00.000Z,Numeric,3.940000057,
CH-ML:DDGSbuilding.Percent.Balling,4.53000021,2023-11-01T21:00:00.000Z,Numeric,4.53000021,
CH-ML:DDGSbuilding.Percent.Balling,3,2023-11-02T07:00:00.000Z,Numeric,3.0,
CH-ML:DDGSbuilding.Percent.Balling,4.420000076,2023-11-02T20:00:00.000Z,Numeric,4.420000076,
CH-ML:DDGSbuilding.Percent.Balling,1.600000024,2023-11-03T07:00:00.000Z,Numeric,1.600000024,
CH-ML:DDGSbuilding.Percent.Balling,5.599999905,2023-11-04T07:00:00.000Z,Numeric,5.599999905,
CH-ML:DDGSbuilding.Percent.Balling,8.369999886,2023-11-04T19:00:00.000Z,Numeric,8.369999886,
CH-ML:DDGSbuilding.Percent.Balling,4.099999905,2023-11-05T07:00:00.000Z,Numeric,4.099999905,
CH-ML:DDGSbuilding.Percent.Balling,6.199999809,2023-11-06T08:00:00.000Z,Numeric,6.199999809,
CH-ML:DDGSbuilding.Percent.Balling,5.599999905,2023-11-07T20:45:00.000Z,Numeric,5.599999905,
CH-ML:DDGSbuilding.Percent.Balling,5.309999943,2023-11-08T09:00:00.000Z,Numeric,5.309999943,
CH-ML:DDGSbuilding.Percent.Balling,7.699999809,2023-11-08T20:15:00.000Z,Numeric,7.699999809,
CH-ML:DDGSbuilding.Percent.Balling,7.659999847,2023-11-09T07:00:00.000Z,Numeric,7.659999847,
CH-ML:DDGSbuilding.Percent.Balling,6.5,2023-11-09T19:00:00.000Z,Numeric,6.5,
CH-ML:DDGSbuilding.Percent.Balling,8.789999962,2023-11-11T21:00:00.000Z,Numeric,8.789999962,
CH-ML:DDGSbuilding.Percent.Balling,5,2023-11-13T08:15:00.000Z,Numeric,5.0,
CH-ML:DDGSbuilding.Percent.Balling,4.5,2023-11-13T19:00:00.000Z,Numeric,4.5,
CH-ML:DDGSbuilding.Percent.Balling,12.60000038,2023-11-14T19:00:00.000Z,Numeric,12.60000038,
CH-ML:DDGSbuilding.Percent.Balling,12,2023-11-15T20:00:00.000Z,Numeric,12.0,
CH-ML:DDGSbuilding.Percent.Balling,10.03999996,2023-11-16T08:00:00.000Z,Numeric,10.03999996,
CH-ML:DDGSbuilding.Percent.Balling,10.5,2023-11-16T20:15:00.000Z,Numeric,10.5,
CH-ML:DDGSbuilding.Percent.Balling,7.639999866,2023-11-18T14:00:00.000Z,Numeric,7.639999866,
CH-ML:DDGSbuilding.Percent.Balling,7.800000191,2023-11-18T20:30:00.000Z,Numeric,7.800000191,
CH-ML:DDGSbuilding.Percent.Balling,6.21999979,2023-11-19T09:00:00.000Z,Numeric,6.21999979,
CH-ML:DDGSbuilding.Percent.Balling,7.599999905,2023-11-19T20:30:00.000Z,Numeric,7.599999905,
CH-ML:DDGSbuilding.Percent.Balling,7.300000191,2023-11-20T09:00:00.000Z,Numeric,7.300000191,
CH-ML:DDGSbuilding.Percent.Balling,8.600000381,2023-11-20T20:00:00.000Z,Numeric,8.600000381,
CH-ML:DDGSbuilding.Percent.Balling,12.10000038,2023-11-22T10:00:00.000Z,Numeric,12.10000038,
CH-ML:DDGSbuilding.Percent.Balling,10.89999962,2023-11-24T08:30:00.000Z,Numeric,10.89999962,
CH-ML:DDGSbuilding.Percent.Balling,5.800000191,2023-11-24T20:00:00.000Z,Numeric,5.800000191,
CH-ML:DDGSbuilding.Percent.Balling,9,2023-11-25T21:00:00.000Z,Numeric,9.0,
CH-ML:DDGSbuilding.Percent.Balling,23.32999992,2023-11-28T07:00:00.000Z,Numeric,23.32999992,
CH-ML:DDGSbuilding.Percent.Balling,28.37000084,2023-11-28T20:00:00.000Z,Numeric,28.37000084,
CH-ML:DDGSbuilding.Percent.Balling,26.23999977,2023-11-29T08:00:00.000Z,Numeric,26.23999977,
CH-ML:DDGSbuilding.Percent.Balling,9.460000038,2023-11-29T21:00:00.000Z,Numeric,9.460000038,
CH-ML:DDGSbuilding.Percent.Balling,9.5,2023-11-30T09:00:00.000Z,Numeric,9.5,
CH-ML:DDGSbuilding.Percent.Balling,8.119999886,2023-11-30T21:00:00.000Z,Numeric,8.119999886,
CH-ML:DDGSbuilding.Percent.Balling,11.5,2023-12-01T07:00:00.000Z,Numeric,11.5,
CH-ML:DDGSbuilding.Percent.Balling,8.319999695,2023-12-01T20:00:00.000Z,Numeric,8.319999695,
CH-ML:DDGSbuilding.Percent.Balling,11.11999989,2023-12-02T07:00:00.000Z,Numeric,11.11999989,
CH-ML:DDGSbuilding.Percent.Balling,6.119999886,2023-12-02T20:00:00.000Z,Numeric,6.119999886,
CH-ML:DDGSbuilding.Percent.Balling,7.760000229,2023-12-03T20:00:00.000Z,Numeric,7.760000229,
CH-ML:DDGSbuilding.Percent.Balling,9.970000267,2023-12-05T09:00:00.000Z,Numeric,9.970000267,
CH-ML:DDGSbuilding.Percent.Balling,10.19999981,2023-12-05T20:00:00.000Z,Numeric,10.19999981,
CH-ML:DDGSbuilding.Percent.Balling,7.400000095,2023-12-06T20:00:00.000Z,Numeric,7.400000095,
CH-ML:DDGSbuilding.Percent.Balling,9.350000381,2023-12-07T09:00:00.000Z,Numeric,9.350000381,
CH-ML:DDGSbuilding.Percent.Balling,10.19999981,2023-12-07T20:15:00.000Z,Numeric,10.19999981,
CH-ML:DDGSbuilding.Percent.Balling,8.850000381,2023-12-08T08:00:00.000Z,Numeric,8.850000381,
CH-ML:DDGSbuilding.Percent.Balling,5.699999809,2023-12-08T20:00:00.000Z,Numeric,5.699999809,
CH-ML:DDGSbuilding.Percent.Balling,6.210000038,2023-12-10T21:00:00.000Z,Numeric,6.210000038,
CH-ML:DDGSbuilding.Percent.Balling,3.700000048,2023-12-11T08:15:00.000Z,Numeric,3.700000048,
CH-ML:DDGSbuilding.Percent.Balling,8,2023-12-11T19:00:00.000Z,Numeric,8.0,
CH-ML:DDGSbuilding.Percent.Balling,7,2023-12-12T08:15:00.000Z,Numeric,7.0,
CH-ML:DDGSbuilding.Percent.Balling,8.300000191,2023-12-12T19:00:00.000Z,Numeric,8.300000191,
CH-ML:DDGSbuilding.Percent.Balling,7,2023-12-13T08:15:00.000Z,Numeric,7.0,
CH-ML:DDGSbuilding.Percent.Balling,3,2023-12-13T21:00:00.000Z,Numeric,3.0,
CH-ML:DDGSbuilding.Percent.Balling,6.400000095,2023-12-14T08:00:00.000Z,Numeric,6.400000095,
CH-ML:DDGSbuilding.Percent.Balling,8.520000458,2023-12-14T13:00:00.000Z,Numeric,8.520000458,
CH-ML:DDGSbuilding.Percent.Balling,7,2023-12-14T21:00:00.000Z,Numeric,7.0,
CH-ML:DDGSbuilding.Percent.Balling,3.890000105,2023-12-15T09:00:00.000Z,Numeric,3.890000105,
CH-ML:DDGSbuilding.Percent.Balling,4,2023-12-15T20:15:00.000Z,Numeric,4.0,
CH-ML:DDGSbuilding.Percent.Balling,7.650000095,2023-12-16T14:00:00.000Z,Numeric,7.650000095,
CH-ML:DDGSbuilding.Percent.Balling,6.5,2023-12-16T20:15:00.000Z,Numeric,6.5,
CH-ML:DDGSbuilding.Percent.Balling,5.400000095,2023-12-17T15:00:00.000Z,Numeric,5.400000095,
CH-ML:DDGSbuilding.Percent.Balling,8,2023-12-18T07:00:00.000Z,Numeric,8.0,
CH-ML:DDGSbuilding.Percent.Balling,11,2023-12-20T04:00:00.000Z,Numeric,11.0,
CH-ML:DDGSbuilding.Percent.Balling,9.100000381,2023-12-20T07:00:00.000Z,Numeric,9.100000381,
CH-ML:DDGSbuilding.Percent.Balling,6,2023-12-21T02:00:00.000Z,Numeric,6.0,
CH-ML:DDGSbuilding.Percent.Balling,10.69999981,2023-12-21T08:15:00.000Z,Numeric,10.69999981,
CH-ML:DDGSbuilding.Percent.Balling,8,2023-12-22T04:00:00.000Z,Numeric,8.0,
CH-ML:DDGSbuilding.Percent.Balling,5.400000095,2023-12-23T08:00:00.000Z,Numeric,5.400000095,
CH-ML:DDGSbuilding.Percent.Balling,5.5,2023-12-24T08:00:00.000Z,Numeric,5.5,
CH-ML:DDGSbuilding.Percent.Balling,5,2023-12-25T07:00:00.000Z,Numeric,5.0,
CH-ML:DDGSbuilding.Percent.Balling,2.910000086,2023-12-25T21:00:00.000Z,Numeric,2.910000086,
CH-ML:DDGSbuilding.Percent.Balling,7,2023-12-26T07:00:00.000Z,Numeric,7.0,
CH-ML:DDGSbuilding.Percent.Balling,10.34000015,2023-12-26T21:00:00.000Z,Numeric,10.34000015,
CH-ML:DDGSbuilding.Percent.Balling,4.829999924,2023-12-27T08:00:00.000Z,Numeric,4.829999924,
CH-ML:DDGSbuilding.Percent.Balling,6.699999809,2023-12-27T20:00:00.000Z,Numeric,6.699999809,
CH-ML:DDGSbuilding.Percent.Balling,7.900000095,2023-12-28T09:00:00.000Z,Numeric,7.900000095,
CH-ML:DDGSbuilding.Percent.Balling,8,2023-12-31T09:00:00.000Z,Numeric,8.0,
CH-ML:DDGSbuilding.Percent.Balling,4.78000021,2024-01-01T08:00:00.000Z,Numeric,4.78000021,
CH-ML:DDGSbuilding.Percent.Balling,6.949999809,2024-01-02T07:00:00.000Z,Numeric,6.949999809,
CH-ML:DDGSbuilding.Percent.Balling,6.699999809,2024-01-02T20:00:00.000Z,Numeric,6.699999809,
CH-ML:DDGSbuilding.Percent.Balling,6.880000114,2024-01-03T07:00:00.000Z,Numeric,6.880000114,
CH-ML:DDGSbuilding.Percent.Balling,6.900000095,2024-01-03T20:15:00.000Z,Numeric,6.900000095,
CH-ML:DDGSbuilding.Percent.Balling,7.099999905,2024-01-04T20:00:00.000Z,Numeric,7.099999905,
CH-ML:DDGSbuilding.Percent.Balling,5.510000229,2024-01-05T19:00:00.000Z,Numeric,5.510000229,
CH-ML:DDGSbuilding.Percent.Balling,3.980000019,2024-01-06T21:00:00.000Z,Numeric,3.980000019,
CH-ML:DDGSbuilding.Percent.Balling,8.649999619,2024-01-07T08:00:00.000Z,Numeric,8.649999619,
CH-ML:DDGSbuilding.Percent.Balling,10,2024-01-08T19:00:00.000Z,Numeric,10.0,
CH-ML:DDGSbuilding.Percent.Balling,10,2024-01-09T19:00:00.000Z,Numeric,10.0,
CH-ML:DDGSbuilding.Percent.Balling,4,2024-01-10T20:00:00.000Z,Numeric,4.0,
CH-ML:DDGSbuilding.Percent.Balling,4.190000057,2024-01-11T09:00:00.000Z,Numeric,4.190000057,
CH-ML:DDGSbuilding.Percent.Balling,4.400000095,2024-01-11T19:00:00.000Z,Numeric,4.400000095,
CH-ML:DDGSbuilding.Percent.Balling,2.279999971,2024-01-12T09:00:00.000Z,Numeric,2.279999971,
CH-ML:DDGSbuilding.Percent.Balling,4.599999905,2024-01-12T20:15:00.000Z,Numeric,4.599999905,
CH-ML:DDGSbuilding.Percent.Balling,1.299999952,2024-01-13T08:00:00.000Z,Numeric,1.299999952,
CH-ML:DDGSbuilding.Percent.Balling,0.5,2024-01-14T09:00:00.000Z,Numeric,0.5,
CH-ML:DDGSbuilding.Percent.Balling,5.289999962,2024-01-16T20:00:00.000Z,Numeric,5.289999962,
CH-ML:DDGSbuilding.Percent.Balling,6,2024-01-17T11:00:00.000Z,Numeric,6.0,
CH-ML:DDGSbuilding.Percent.Balling,7.699999809,2024-01-18T08:15:00.000Z,Numeric,7.699999809,
CH-ML:DDGSbuilding.Percent.Balling,14.64000034,2024-01-18T20:00:00.000Z,Numeric,14.64000034,
CH-ML:DDGSbuilding.Percent.Balling,15.19999981,2024-01-19T08:00:00.000Z,Numeric,15.19999981,
