Tag_Full,roll_1h_run_frac_p0005,roll_1h_run_frac_p0010,roll_1h_run_frac_p0025,roll_1h_run_frac_p0050,roll_1h_run_frac_p0100,roll_1h_run_frac_p0250,roll_1h_run_frac_p0500,roll_1h_run_frac_p0750,roll_1h_run_frac_p0900,roll_1h_run_frac_p0950,roll_1h_run_frac_p0975,roll_1h_run_frac_p0990,roll_1h_run_frac_p0995,roll_1h_stop_frac_p0005,roll_1h_stop_frac_p0010,roll_1h_stop_frac_p0025,roll_1h_stop_frac_p0050,roll_1h_stop_frac_p0100,roll_1h_stop_frac_p0250,roll_1h_stop_frac_p0500,roll_1h_stop_frac_p0750,roll_1h_stop_frac_p0900,roll_1h_stop_frac_p0950,roll_1h_stop_frac_p0975,roll_1h_stop_frac_p0990,roll_1h_stop_frac_p0995,roll_1h_bad_frac_p0005,roll_1h_bad_frac_p0010,roll_1h_bad_frac_p0025,roll_1h_bad_frac_p0050,roll_1h_bad_frac_p0100,roll_1h_bad_frac_p0250,roll_1h_bad_frac_p0500,roll_1h_bad_frac_p0750,roll_1h_bad_frac_p0900,roll_1h_bad_frac_p0950,roll_1h_bad_frac_p0975,roll_1h_bad_frac_p0990,roll_1h_bad_frac_p0995,roll_1h_other_frac_p0005,roll_1h_other_frac_p0010,roll_1h_other_frac_p0025,roll_1h_other_frac_p0050,roll_1h_other_frac_p0100,roll_1h_other_frac_p0250,roll_1h_other_frac_p0500,roll_1h_other_frac_p0750,roll_1h_other_frac_p0900,roll_1h_other_frac_p0950,roll_1h_other_frac_p0975,roll_1h_other_frac_p0990,roll_1h_other_frac_p0995,roll_3h_run_frac_p0005,roll_3h_run_frac_p0010,roll_3h_run_frac_p0025,roll_3h_run_frac_p0050,roll_3h_run_frac_p0100,roll_3h_run_frac_p0250,roll_3h_run_frac_p0500,roll_3h_run_frac_p0750,roll_3h_run_frac_p0900,roll_3h_run_frac_p0950,roll_3h_run_frac_p0975,roll_3h_run_frac_p0990,roll_3h_run_frac_p0995,roll_3h_stop_frac_p0005,roll_3h_stop_frac_p0010,roll_3h_stop_frac_p0025,roll_3h_stop_frac_p0050,roll_3h_stop_frac_p0100,roll_3h_stop_frac_p0250,roll_3h_stop_frac_p0500,roll_3h_stop_frac_p0750,roll_3h_stop_frac_p0900,roll_3h_stop_frac_p0950,roll_3h_stop_frac_p0975,roll_3h_stop_frac_p0990,roll_3h_stop_frac_p0995,roll_3h_bad_frac_p0005,roll_3h_bad_frac_p0010,roll_3h_bad_frac_p0025,roll_3h_bad_frac_p0050,roll_3h_bad_frac_p0100,roll_3h_bad_frac_p0250,roll_3h_bad_frac_p0500,roll_3h_bad_frac_p0750,roll_3h_bad_frac_p0900,roll_3h_bad_frac_p0950,roll_3h_bad_frac_p0975,roll_3h_bad_frac_p0990,roll_3h_bad_frac_p0995,roll_3h_other_frac_p0005,roll_3h_other_frac_p0010,roll_3h_other_frac_p0025,roll_3h_other_frac_p0050,roll_3h_other_frac_p0100,roll_3h_other_frac_p0250,roll_3h_other_frac_p0500,roll_3h_other_frac_p0750,roll_3h_other_frac_p0900,roll_3h_other_frac_p0950,roll_3h_other_frac_p0975,roll_3h_other_frac_p0990,roll_3h_other_frac_p0995,roll_6h_run_frac_p0005,roll_6h_run_frac_p0010,roll_6h_run_frac_p0025,roll_6h_run_frac_p0050,roll_6h_run_frac_p0100,roll_6h_run_frac_p0250,roll_6h_run_frac_p0500,roll_6h_run_frac_p0750,roll_6h_run_frac_p0900,roll_6h_run_frac_p0950,roll_6h_run_frac_p0975,roll_6h_run_frac_p0990,roll_6h_run_frac_p0995,roll_6h_stop_frac_p0005,roll_6h_stop_frac_p0010,roll_6h_stop_frac_p0025,roll_6h_stop_frac_p0050,roll_6h_stop_frac_p0100,roll_6h_stop_frac_p0250,roll_6h_stop_frac_p0500,roll_6h_stop_frac_p0750,roll_6h_stop_frac_p0900,roll_6h_stop_frac_p0950,roll_6h_stop_frac_p0975,roll_6h_stop_frac_p0990,roll_6h_stop_frac_p0995,roll_6h_bad_frac_p0005,roll_6h_bad_frac_p0010,roll_6h_bad_frac_p0025,roll_6h_bad_frac_p0050,roll_6h_bad_frac_p0100,roll_6h_bad_frac_p0250,roll_6h_bad_frac_p0500,roll_6h_bad_frac_p0750,roll_6h_bad_frac_p0900,roll_6h_bad_frac_p0950,roll_6h_bad_frac_p0975,roll_6h_bad_frac_p0990,roll_6h_bad_frac_p0995,roll_6h_other_frac_p0005,roll_6h_other_frac_p0010,roll_6h_other_frac_p0025,roll_6h_other_frac_p0050,roll_6h_other_frac_p0100,roll_6h_other_frac_p0250,roll_6h_other_frac_p0500,roll_6h_other_frac_p0750,roll_6h_other_frac_p0900,roll_6h_other_frac_p0950,roll_6h_other_frac_p0975,roll_6h_other_frac_p0990,roll_6h_other_frac_p0995,roll_12h_run_frac_p0005,roll_12h_run_frac_p0010,roll_12h_run_frac_p0025,roll_12h_run_frac_p0050,roll_12h_run_frac_p0100,roll_12h_run_frac_p0250,roll_12h_run_frac_p0500,roll_12h_run_frac_p0750,roll_12h_run_frac_p0900,roll_12h_run_frac_p0950,roll_12h_run_frac_p0975,roll_12h_run_frac_p0990,roll_12h_run_frac_p0995,roll_12h_stop_frac_p0005,roll_12h_stop_frac_p0010,roll_12h_stop_frac_p0025,roll_12h_stop_frac_p0050,roll_12h_stop_frac_p0100,roll_12h_stop_frac_p0250,roll_12h_stop_frac_p0500,roll_12h_stop_frac_p0750,roll_12h_stop_frac_p0900,roll_12h_stop_frac_p0950,roll_12h_stop_frac_p0975,roll_12h_stop_frac_p0990,roll_12h_stop_frac_p0995,roll_12h_bad_frac_p0005,roll_12h_bad_frac_p0010,roll_12h_bad_frac_p0025,roll_12h_bad_frac_p0050,roll_12h_bad_frac_p0100,roll_12h_bad_frac_p0250,roll_12h_bad_frac_p0500,roll_12h_bad_frac_p0750,roll_12h_bad_frac_p0900,roll_12h_bad_frac_p0950,roll_12h_bad_frac_p0975,roll_12h_bad_frac_p0990,roll_12h_bad_frac_p0995,roll_12h_other_frac_p0005,roll_12h_other_frac_p0010,roll_12h_other_frac_p0025,roll_12h_other_frac_p0050,roll_12h_other_frac_p0100,roll_12h_other_frac_p0250,roll_12h_other_frac_p0500,roll_12h_other_frac_p0750,roll_12h_other_frac_p0900,roll_12h_other_frac_p0950,roll_12h_other_frac_p0975,roll_12h_other_frac_p0990,roll_12h_other_frac_p0995,roll_24h_run_frac_p0005,roll_24h_run_frac_p0010,roll_24h_run_frac_p0025,roll_24h_run_frac_p0050,roll_24h_run_frac_p0100,roll_24h_run_frac_p0250,roll_24h_run_frac_p0500,roll_24h_run_frac_p0750,roll_24h_run_frac_p0900,roll_24h_run_frac_p0950,roll_24h_run_frac_p0975,roll_24h_run_frac_p0990,roll_24h_run_frac_p0995,roll_24h_stop_frac_p0005,roll_24h_stop_frac_p0010,roll_24h_stop_frac_p0025,roll_24h_stop_frac_p0050,roll_24h_stop_frac_p0100,roll_24h_stop_frac_p0250,roll_24h_stop_frac_p0500,roll_24h_stop_frac_p0750,roll_24h_stop_frac_p0900,roll_24h_stop_frac_p0950,roll_24h_stop_frac_p0975,roll_24h_stop_frac_p0990,roll_24h_stop_frac_p0995,roll_24h_bad_frac_p0005,roll_24h_bad_frac_p0010,roll_24h_bad_frac_p0025,roll_24h_bad_frac_p0050,roll_24h_bad_frac_p0100,roll_24h_bad_frac_p0250,roll_24h_bad_frac_p0500,roll_24h_bad_frac_p0750,roll_24h_bad_frac_p0900,roll_24h_bad_frac_p0950,roll_24h_bad_frac_p0975,roll_24h_bad_frac_p0990,roll_24h_bad_frac_p0995,roll_24h_other_frac_p0005,roll_24h_other_frac_p0010,roll_24h_other_frac_p0025,roll_24h_other_frac_p0050,roll_24h_other_frac_p0100,roll_24h_other_frac_p0250,roll_24h_other_frac_p0500,roll_24h_other_frac_p0750,roll_24h_other_frac_p0900,roll_24h_other_frac_p0950,roll_24h_other_frac_p0975,roll_24h_other_frac_p0990,roll_24h_other_frac_p0995,roll_48h_run_frac_p0005,roll_48h_run_frac_p0010,roll_48h_run_frac_p0025,roll_48h_run_frac_p0050,roll_48h_run_frac_p0100,roll_48h_run_frac_p0250,roll_48h_run_frac_p0500,roll_48h_run_frac_p0750,roll_48h_run_frac_p0900,roll_48h_run_frac_p0950,roll_48h_run_frac_p0975,roll_48h_run_frac_p0990,roll_48h_run_frac_p0995,roll_48h_stop_frac_p0005,roll_48h_stop_frac_p0010,roll_48h_stop_frac_p0025,roll_48h_stop_frac_p0050,roll_48h_stop_frac_p0100,roll_48h_stop_frac_p0250,roll_48h_stop_frac_p0500,roll_48h_stop_frac_p0750,roll_48h_stop_frac_p0900,roll_48h_stop_frac_p0950,roll_48h_stop_frac_p0975,roll_48h_stop_frac_p0990,roll_48h_stop_frac_p0995,roll_48h_bad_frac_p0005,roll_48h_bad_frac_p0010,roll_48h_bad_frac_p0025,roll_48h_bad_frac_p0050,roll_48h_bad_frac_p0100,roll_48h_bad_frac_p0250,roll_48h_bad_frac_p0500,roll_48h_bad_frac_p0750,roll_48h_bad_frac_p0900,roll_48h_bad_frac_p0950,roll_48h_bad_frac_p0975,roll_48h_bad_frac_p0990,roll_48h_bad_frac_p0995,roll_48h_other_frac_p0005,roll_48h_other_frac_p0010,roll_48h_other_frac_p0025,roll_48h_other_frac_p0050,roll_48h_other_frac_p0100,roll_48h_other_frac_p0250,roll_48h_other_frac_p0500,roll_48h_other_frac_p0750,roll_48h_other_frac_p0900,roll_48h_other_frac_p0950,roll_48h_other_frac_p0975,roll_48h_other_frac_p0990,roll_48h_other_frac_p0995,roll_1w_run_frac_p0005,roll_1w_run_frac_p0010,roll_1w_run_frac_p0025,roll_1w_run_frac_p0050,roll_1w_run_frac_p0100,roll_1w_run_frac_p0250,roll_1w_run_frac_p0500,roll_1w_run_frac_p0750,roll_1w_run_frac_p0900,roll_1w_run_frac_p0950,roll_1w_run_frac_p0975,roll_1w_run_frac_p0990,roll_1w_run_frac_p0995,roll_1w_stop_frac_p0005,roll_1w_stop_frac_p0010,roll_1w_stop_frac_p0025,roll_1w_stop_frac_p0050,roll_1w_stop_frac_p0100,roll_1w_stop_frac_p0250,roll_1w_stop_frac_p0500,roll_1w_stop_frac_p0750,roll_1w_stop_frac_p0900,roll_1w_stop_frac_p0950,roll_1w_stop_frac_p0975,roll_1w_stop_frac_p0990,roll_1w_stop_frac_p0995,roll_1w_bad_frac_p0005,roll_1w_bad_frac_p0010,roll_1w_bad_frac_p0025,roll_1w_bad_frac_p0050,roll_1w_bad_frac_p0100,roll_1w_bad_frac_p0250,roll_1w_bad_frac_p0500,roll_1w_bad_frac_p0750,roll_1w_bad_frac_p0900,roll_1w_bad_frac_p0950,roll_1w_bad_frac_p0975,roll_1w_bad_frac_p0990,roll_1w_bad_frac_p0995,roll_1w_other_frac_p0005,roll_1w_other_frac_p0010,roll_1w_other_frac_p0025,roll_1w_other_frac_p0050,roll_1w_other_frac_p0100,roll_1w_other_frac_p0250,roll_1w_other_frac_p0500,roll_1w_other_frac_p0750,roll_1w_other_frac_p0900,roll_1w_other_frac_p0950,roll_1w_other_frac_p0975,roll_1w_other_frac_p0990,roll_1w_other_frac_p0995,roll_2w_run_frac_p0005,roll_2w_run_frac_p0010,roll_2w_run_frac_p0025,roll_2w_run_frac_p0050,roll_2w_run_frac_p0100,roll_2w_run_frac_p0250,roll_2w_run_frac_p0500,roll_2w_run_frac_p0750,roll_2w_run_frac_p0900,roll_2w_run_frac_p0950,roll_2w_run_frac_p0975,roll_2w_run_frac_p0990,roll_2w_run_frac_p0995,roll_2w_stop_frac_p0005,roll_2w_stop_frac_p0010,roll_2w_stop_frac_p0025,roll_2w_stop_frac_p0050,roll_2w_stop_frac_p0100,roll_2w_stop_frac_p0250,roll_2w_stop_frac_p0500,roll_2w_stop_frac_p0750,roll_2w_stop_frac_p0900,roll_2w_stop_frac_p0950,roll_2w_stop_frac_p0975,roll_2w_stop_frac_p0990,roll_2w_stop_frac_p0995,roll_2w_bad_frac_p0005,roll_2w_bad_frac_p0010,roll_2w_bad_frac_p0025,roll_2w_bad_frac_p0050,roll_2w_bad_frac_p0100,roll_2w_bad_frac_p0250,roll_2w_bad_frac_p0500,roll_2w_bad_frac_p0750,roll_2w_bad_frac_p0900,roll_2w_bad_frac_p0950,roll_2w_bad_frac_p0975,roll_2w_bad_frac_p0990,roll_2w_bad_frac_p0995,roll_2w_other_frac_p0005,roll_2w_other_frac_p0010,roll_2w_other_frac_p0025,roll_2w_other_frac_p0050,roll_2w_other_frac_p0100,roll_2w_other_frac_p0250,roll_2w_other_frac_p0500,roll_2w_other_frac_p0750,roll_2w_other_frac_p0900,roll_2w_other_frac_p0950,roll_2w_other_frac_p0975,roll_2w_other_frac_p0990,roll_2w_other_frac_p0995,roll_1m_run_frac_p0005,roll_1m_run_frac_p0010,roll_1m_run_frac_p0025,roll_1m_run_frac_p0050,roll_1m_run_frac_p0100,roll_1m_run_frac_p0250,roll_1m_run_frac_p0500,roll_1m_run_frac_p0750,roll_1m_run_frac_p0900,roll_1m_run_frac_p0950,roll_1m_run_frac_p0975,roll_1m_run_frac_p0990,roll_1m_run_frac_p0995,roll_1m_stop_frac_p0005,roll_1m_stop_frac_p0010,roll_1m_stop_frac_p0025,roll_1m_stop_frac_p0050,roll_1m_stop_frac_p0100,roll_1m_stop_frac_p0250,roll_1m_stop_frac_p0500,roll_1m_stop_frac_p0750,roll_1m_stop_frac_p0900,roll_1m_stop_frac_p0950,roll_1m_stop_frac_p0975,roll_1m_stop_frac_p0990,roll_1m_stop_frac_p0995,roll_1m_bad_frac_p0005,roll_1m_bad_frac_p0010,roll_1m_bad_frac_p0025,roll_1m_bad_frac_p0050,roll_1m_bad_frac_p0100,roll_1m_bad_frac_p0250,roll_1m_bad_frac_p0500,roll_1m_bad_frac_p0750,roll_1m_bad_frac_p0900,roll_1m_bad_frac_p0950,roll_1m_bad_frac_p0975,roll_1m_bad_frac_p0990,roll_1m_bad_frac_p0995,roll_1m_other_frac_p0005,roll_1m_other_frac_p0010,roll_1m_other_frac_p0025,roll_1m_other_frac_p0050,roll_1m_other_frac_p0100,roll_1m_other_frac_p0250,roll_1m_other_frac_p0500,roll_1m_other_frac_p0750,roll_1m_other_frac_p0900,roll_1m_other_frac_p0950,roll_1m_other_frac_p0975,roll_1m_other_frac_p0990,roll_1m_other_frac_p0995,roll_1h_transitions_p0005,roll_1h_transitions_p0010,roll_1h_transitions_p0025,roll_1h_transitions_p0050,roll_1h_transitions_p0100,roll_1h_transitions_p0250,roll_1h_transitions_p0500,roll_1h_transitions_p0750,roll_1h_transitions_p0900,roll_1h_transitions_p0950,roll_1h_transitions_p0975,roll_1h_transitions_p0990,roll_1h_transitions_p0995,roll_3h_transitions_p0005,roll_3h_transitions_p0010,roll_3h_transitions_p0025,roll_3h_transitions_p0050,roll_3h_transitions_p0100,roll_3h_transitions_p0250,roll_3h_transitions_p0500,roll_3h_transitions_p0750,roll_3h_transitions_p0900,roll_3h_transitions_p0950,roll_3h_transitions_p0975,roll_3h_transitions_p0990,roll_3h_transitions_p0995,roll_6h_transitions_p0005,roll_6h_transitions_p0010,roll_6h_transitions_p0025,roll_6h_transitions_p0050,roll_6h_transitions_p0100,roll_6h_transitions_p0250,roll_6h_transitions_p0500,roll_6h_transitions_p0750,roll_6h_transitions_p0900,roll_6h_transitions_p0950,roll_6h_transitions_p0975,roll_6h_transitions_p0990,roll_6h_transitions_p0995,roll_12h_transitions_p0005,roll_12h_transitions_p0010,roll_12h_transitions_p0025,roll_12h_transitions_p0050,roll_12h_transitions_p0100,roll_12h_transitions_p0250,roll_12h_transitions_p0500,roll_12h_transitions_p0750,roll_12h_transitions_p0900,roll_12h_transitions_p0950,roll_12h_transitions_p0975,roll_12h_transitions_p0990,roll_12h_transitions_p0995,roll_24h_transitions_p0005,roll_24h_transitions_p0010,roll_24h_transitions_p0025,roll_24h_transitions_p0050,roll_24h_transitions_p0100,roll_24h_transitions_p0250,roll_24h_transitions_p0500,roll_24h_transitions_p0750,roll_24h_transitions_p0900,roll_24h_transitions_p0950,roll_24h_transitions_p0975,roll_24h_transitions_p0990,roll_24h_transitions_p0995,roll_48h_transitions_p0005,roll_48h_transitions_p0010,roll_48h_transitions_p0025,roll_48h_transitions_p0050,roll_48h_transitions_p0100,roll_48h_transitions_p0250,roll_48h_transitions_p0500,roll_48h_transitions_p0750,roll_48h_transitions_p0900,roll_48h_transitions_p0950,roll_48h_transitions_p0975,roll_48h_transitions_p0990,roll_48h_transitions_p0995,roll_1w_transitions_p0005,roll_1w_transitions_p0010,roll_1w_transitions_p0025,roll_1w_transitions_p0050,roll_1w_transitions_p0100,roll_1w_transitions_p0250,roll_1w_transitions_p0500,roll_1w_transitions_p0750,roll_1w_transitions_p0900,roll_1w_transitions_p0950,roll_1w_transitions_p0975,roll_1w_transitions_p0990,roll_1w_transitions_p0995,roll_2w_transitions_p0005,roll_2w_transitions_p0010,roll_2w_transitions_p0025,roll_2w_transitions_p0050,roll_2w_transitions_p0100,roll_2w_transitions_p0250,roll_2w_transitions_p0500,roll_2w_transitions_p0750,roll_2w_transitions_p0900,roll_2w_transitions_p0950,roll_2w_transitions_p0975,roll_2w_transitions_p0990,roll_2w_transitions_p0995,roll_1m_transitions_p0005,roll_1m_transitions_p0010,roll_1m_transitions_p0025,roll_1m_transitions_p0050,roll_1m_transitions_p0100,roll_1m_transitions_p0250,roll_1m_transitions_p0500,roll_1m_transitions_p0750,roll_1m_transitions_p0900,roll_1m_transitions_p0950,roll_1m_transitions_p0975,roll_1m_transitions_p0990,roll_1m_transitions_p0995,since_last_run_hrs_p0005,since_last_run_hrs_p0010,since_last_run_hrs_p0025,since_last_run_hrs_p0050,since_last_run_hrs_p0100,since_last_run_hrs_p0250,since_last_run_hrs_p0500,since_last_run_hrs_p0750,since_last_run_hrs_p0900,since_last_run_hrs_p0950,since_last_run_hrs_p0975,since_last_run_hrs_p0990,since_last_run_hrs_p0995,since_last_stop_hrs_p0005,since_last_stop_hrs_p0010,since_last_stop_hrs_p0025,since_last_stop_hrs_p0050,since_last_stop_hrs_p0100,since_last_stop_hrs_p0250,since_last_stop_hrs_p0500,since_last_stop_hrs_p0750,since_last_stop_hrs_p0900,since_last_stop_hrs_p0950,since_last_stop_hrs_p0975,since_last_stop_hrs_p0990,since_last_stop_hrs_p0995
CH-DR_DUSTCOLL:HV18219.STAIND,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9722222222222222,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027777777777777776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9722222222222222,0.9861111111111112,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013888888888888888,0.027777777777777776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9791666666666666,0.9861111111111112,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013888888888888888,0.020833333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9861111111111112,0.9895833333333334,0.9965277777777778,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003472222222222222,0.010416666666666666,0.013888888888888888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9890873015873016,0.9920634920634921,0.996031746031746,0.998015873015873,0.9990079365079365,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.92063492063492E-4,0.001984126984126984,0.003968253968253968,0.007936507936507936,0.010912698412698412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9945436507936508,0.9945436507936508,0.996031746031746,0.9975198412698413,0.9990079365079365,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.92063492063492E-4,0.00248015873015873,0.003968253968253968,0.005456349206349206,0.005456349206349206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9965277777777778,0.9965277777777778,0.9974537037037037,0.9981481481481481,0.9988425925925926,0.9997685185185186,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.314814814814815E-4,0.0011574074074074073,0.001851851851851852,0.0025462962962962965,0.003472222222222222,0.003472222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,6.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,8.0,16.0,16.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,16.0,16.0,24.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.166666666666667,10.166666666666666,29.833333333333332,62.666666666666664,149.66666666666666,493.3333333333333,1431.8333333333333,3449.1666666666665,5155.666666666667,5893.0,6401.333333333333,6698.333333333333,6797.833333333333
